Customer_ID,Age,Employment_Type,Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Default_Status
2790,62,Self Employed,100027,95053,28,12.129959599508755,421,0
2791,38,Salaried,149011,306800,60,18.926971661117925,806,1
2792,38,Self Employed,81653,409853,24,12.713507001883055,719,1
2793,33,Unemployed,103179,54680,30,15.029135563111458,675,0
2794,64,Self Employed,131670,354696,17,13.589285911249899,320,0
2795,24,Salaried,145974,306697,18,14.137288385105283,704,0
2796,23,Salaried,72893,55261,39,19.614392398714728,388,0
2797,46,Salaried,165491,37269,22,12.898032460703497,655,1
2798,41,Unemployed,102042,138783,40,14.839854537096823,434,1
2799,32,Unemployed,36750,158724,36,15.740079552819031,829,1
2800,67,Unemployed,77410,413262,20,17.71466172093107,400,0
2801,44,Self Employed,43648,319561,35,14.29074631613997,623,1
2802,27,Self Employed,156062,448815,46,14.36147652388716,370,1
2803,45,Salaried,144676,149606,15,17.928778377980894,547,0
2804,26,Unemployed,107687,297641,15,17.457451060715652,759,0
2805,36,Self Employed,155192,200721,41,19.479159084041882,560,1
2806,28,Salaried,69561,386798,13,18.115884945502987,557,1
2807,50,Unemployed,38757,481182,13,11.971668214591277,411,1
2808,37,Salaried,194303,182311,60,10.432051812678052,596,1
2809,55,Self Employed,125808,201461,13,14.17896546927146,630,0
2810,39,Salaried,124314,316721,13,17.710877943011248,401,0
2811,51,Self Employed,145552,163889,24,17.233700216552453,312,1
2812,27,Salaried,171185,458366,30,13.739807938296407,525,1
2813,48,Unemployed,179365,78547,42,13.871277536847453,377,1
2814,22,Salaried,71766,337447,58,12.998803268853612,333,0
2815,51,Self Employed,126676,243087,15,14.505540046251648,547,0
2816,67,Unemployed,172921,414738,25,12.62546203844537,668,1
2817,68,Self Employed,26072,111498,59,15.800771570858743,432,1
2818,29,Unemployed,32170,383621,21,14.064074383436576,571,0
2819,46,Unemployed,69618,207901,46,19.785431017028202,404,0
2820,67,Salaried,128545,483012,46,12.795070470680209,682,0
2821,27,Self Employed,66140,104621,36,10.547662501749087,486,1
2822,22,Unemployed,25202,496004,51,15.790454311557244,683,0
2823,30,Self Employed,95204,52257,27,13.757617325039773,767,0
2824,46,Unemployed,105923,409919,34,12.629572435871022,552,1
2825,43,Self Employed,141548,318407,58,15.095161022941369,772,0
2826,65,Self Employed,79395,429413,46,12.390351524911601,563,1
2827,26,Salaried,77726,48443,40,10.599849464824551,558,0
2828,55,Salaried,109216,373735,58,12.312922521825124,766,0
2829,21,Self Employed,27997,95060,33,13.971004905133608,523,1
2830,38,Unemployed,81517,306559,34,11.843301787425618,664,1
2831,28,Self Employed,108941,161027,53,13.350755779333399,664,0
2832,68,Unemployed,155150,348717,22,14.530978627597992,826,0
2833,68,Salaried,164846,445573,17,18.400444847592063,841,0
2834,49,Salaried,101390,350956,60,18.646284195994312,715,1
2835,40,Unemployed,124875,162498,50,10.951940555791527,763,0
2836,24,Self Employed,23922,119666,13,13.115685784446917,533,1
2837,69,Unemployed,46575,321778,32,19.70290180439905,620,0
2838,68,Unemployed,72987,422663,39,19.506196939079402,522,0
2839,61,Unemployed,117487,216310,42,12.888936559604161,688,1
2840,37,Self Employed,82894,303725,18,13.195285252447906,756,0
2841,43,Unemployed,67795,430636,43,11.89088166173182,707,1
2842,49,Salaried,128062,327992,19,19.40184784179278,421,1
2843,25,Unemployed,76125,197370,39,10.819194196994552,730,0
2844,27,Salaried,143905,458713,35,16.18541740718548,848,0
2845,42,Unemployed,27720,118419,22,11.67341576777,651,1
2846,57,Unemployed,168942,251766,18,16.853645139162886,512,1
2847,68,Salaried,154523,433091,58,17.5591846990232,349,1
2848,45,Salaried,126457,254309,54,19.859900793066394,453,1
2849,51,Salaried,31026,484111,20,13.553640332807174,352,0
2850,68,Self Employed,153831,176410,15,11.484321773911049,560,0
2851,30,Salaried,174061,285567,44,13.660347254369768,686,0
2852,36,Unemployed,71912,134551,16,14.856636145680485,437,0
2853,67,Unemployed,188755,104376,59,13.038890177298152,521,0
2854,46,Self Employed,72579,445825,31,10.064636523980674,392,0
2855,50,Salaried,37333,303582,58,10.742852117041767,670,1
2856,45,Self Employed,162380,467270,34,11.445867397699907,541,0
2857,41,Salaried,87153,321551,18,14.270413098919306,358,0
2858,58,Self Employed,56949,365601,13,11.2222702497162,508,1
2859,60,Salaried,102188,409947,50,18.666351603990314,350,1
2860,51,Self Employed,191911,176020,17,16.216157746116586,607,1
2861,51,Unemployed,161920,19848,60,13.694120932278775,375,1
2862,60,Salaried,188924,153876,25,14.040697453790026,308,1
2863,58,Self Employed,155211,163918,16,17.386413017687183,591,1
2864,29,Salaried,199673,286565,20,16.49896305914762,590,0
2865,50,Unemployed,32447,120558,48,14.32724502291709,665,0
2866,62,Unemployed,181472,405791,37,16.40063145268651,712,1
2867,26,Unemployed,46709,460139,17,13.609646648789518,630,0
2868,46,Self Employed,106290,263032,46,12.114379548177588,312,0
2869,28,Unemployed,119441,467448,30,10.793712518652525,469,0
2870,25,Self Employed,80789,147505,54,15.156719175276368,496,0
2871,65,Unemployed,69399,497280,33,13.25901457805065,598,1
2872,35,Salaried,52785,397466,20,14.697541018633727,393,0
2873,42,Salaried,31526,493027,39,12.687313117052927,688,0
2874,62,Unemployed,81674,408017,31,13.068168642165379,742,1
2875,24,Unemployed,199718,439121,25,13.760297181032065,770,0
2876,34,Self Employed,149364,194143,20,14.316718247062978,687,1
2877,51,Unemployed,100257,449897,18,10.47779748117771,437,1
2878,46,Unemployed,68502,179008,53,11.895702974392282,573,1
2879,38,Salaried,124468,391480,20,18.38005065902647,442,0
2880,63,Self Employed,161258,81894,59,16.35495077243176,701,0
2881,32,Self Employed,98676,316559,49,17.43190875184873,744,0
2882,53,Self Employed,142825,184368,23,19.9515228237523,672,0
2883,35,Salaried,117478,305360,52,17.323746135951108,675,0
2884,32,Unemployed,182245,271289,51,11.998281014055706,809,0
2885,21,Self Employed,138335,239573,25,19.62968310393329,556,0
2886,30,Unemployed,142059,333262,25,12.799673701303629,800,1
2887,29,Unemployed,55785,306426,14,15.173871730215831,364,0
2888,40,Self Employed,72997,387630,50,10.639262160616038,464,1
2889,57,Salaried,198759,281004,48,12.445540997259107,383,1
2890,66,Unemployed,162601,69428,12,15.216578893763604,825,1
2891,43,Salaried,149011,134647,44,14.396115007342281,507,1
2892,34,Self Employed,151880,319441,14,18.403194507482656,499,0
2893,56,Unemployed,45401,165697,48,12.674178953460345,676,1
2894,27,Unemployed,139145,10005,54,17.38287858633349,692,0
2895,47,Unemployed,78712,259035,35,10.713845769445337,630,1
2896,21,Unemployed,86569,129878,59,11.5238217075632,528,0
2897,49,Unemployed,193833,15540,24,19.312883769634666,823,1
2898,24,Unemployed,71341,391279,17,12.074191866259373,466,1
2899,48,Salaried,48165,309082,17,14.963157075059037,752,1
2900,36,Unemployed,73619,131956,32,17.991274362808937,837,0
2901,53,Unemployed,148966,201684,22,19.602306543876864,587,0
2902,67,Salaried,174100,133054,45,15.008712017772638,623,0
2903,42,Self Employed,67244,477446,44,18.783973911196874,705,1
2904,33,Self Employed,37009,239749,24,14.771256677958643,473,1
2905,53,Salaried,60243,99930,31,11.547460816894311,619,0
2906,66,Salaried,165885,111018,27,12.753907842554302,414,0
2907,34,Unemployed,122914,175164,40,10.069724294263215,684,0
2908,46,Salaried,153121,373408,26,16.486230573647873,469,1
2909,67,Salaried,113557,75309,39,19.005938817839976,699,0
2910,63,Salaried,43284,365378,33,13.28521744398596,519,1
2911,51,Unemployed,94915,61505,24,10.343683681206294,445,0
2912,44,Unemployed,168564,383352,36,16.996240325835593,589,1
2913,36,Salaried,196633,140161,28,12.939158423452358,841,1
2914,49,Salaried,109290,224161,41,10.982308746512242,461,0
2915,43,Salaried,58753,487471,18,13.969875171553278,709,0
2916,32,Salaried,190482,150081,31,11.829030532732924,423,1
2917,69,Salaried,93086,154218,12,17.06392507851846,521,0
2918,48,Salaried,62374,30065,44,16.863707858746913,487,0
2919,68,Unemployed,165612,33477,26,11.342092471315778,361,0
2920,52,Self Employed,145051,375107,37,12.422216198719068,839,0
2921,37,Salaried,137648,97796,23,10.608350304761458,840,0
2922,65,Unemployed,38035,395385,14,11.33415909045598,607,0
2923,35,Unemployed,186986,378963,53,14.338945035676085,806,0
2924,24,Self Employed,80594,494880,42,13.785169970462896,608,0
2925,52,Self Employed,190976,446061,16,13.986534969321937,601,0
2926,39,Self Employed,33344,359770,31,11.9760332521119,313,0
2927,47,Unemployed,166054,191713,34,16.296363551362198,826,1
2928,66,Unemployed,113332,428969,23,17.4202428883007,746,1
2929,42,Salaried,48475,344325,58,19.19523982062335,756,0
2930,48,Self Employed,192074,157583,23,15.802776805421871,733,1
2931,47,Self Employed,147292,247225,27,18.7582131151808,671,1
2932,63,Self Employed,189501,347418,44,17.697357426046885,342,0
2933,63,Salaried,164019,177826,36,14.13684518790318,313,0
2934,40,Self Employed,161627,221079,50,12.14391825448843,795,1
2935,28,Salaried,159514,466856,24,13.976884157707737,496,0
2936,46,Unemployed,137193,365665,50,12.552459447346695,610,0
2937,66,Salaried,91981,375102,32,19.537101327540327,592,1
2938,48,Salaried,167889,328124,45,14.933015479183481,596,0
2939,21,Salaried,168096,146089,34,13.603621085007713,409,1
2940,31,Salaried,114432,47483,40,10.54649244805152,812,0
2941,64,Salaried,49786,327052,49,14.155579824764244,607,0
2942,53,Salaried,199535,437996,57,13.355224177530925,459,0
2943,36,Self Employed,136561,423062,45,11.32789365509173,763,0
2944,24,Salaried,57799,339141,51,10.40909462288316,450,0
2945,42,Salaried,142105,166466,25,11.72190351050708,476,1
2946,52,Unemployed,112257,376550,27,19.653355150563762,415,1
2947,51,Salaried,193034,455628,42,17.837795007649504,447,0
2948,51,Self Employed,69099,107655,60,14.39354980014872,484,0
2949,53,Salaried,66100,280118,33,16.012769039346274,444,0
2950,34,Unemployed,147649,120970,29,13.079661628236632,343,0
2951,29,Salaried,40267,332550,21,15.453685186307471,679,0
2952,49,Unemployed,40659,52625,14,10.521461962230953,418,1
2953,38,Salaried,33914,256742,31,19.84478133216494,803,1
2954,65,Salaried,75566,128661,36,13.875172458575433,642,0
2955,66,Self Employed,58124,472379,52,16.886060225486997,407,0
2956,56,Salaried,193254,145340,48,12.236717986317533,398,1
2957,63,Salaried,87926,288565,50,15.795934238937821,671,1
2958,42,Unemployed,79033,98615,45,17.478704121402327,468,0
2959,42,Self Employed,144327,46989,31,15.296085517038334,366,1
2960,24,Unemployed,123401,489683,37,17.802082516624075,380,1
2961,38,Self Employed,51084,155010,60,16.849195080479014,510,1
2962,33,Unemployed,78671,273336,53,18.822714455509182,402,0
2963,59,Self Employed,44652,440958,40,18.124355298774226,493,1
2964,47,Self Employed,53320,190619,19,15.282510571894415,759,1
2965,29,Unemployed,31185,486935,29,15.625906861878182,555,0
2966,59,Salaried,31315,264548,19,19.241530061646152,436,1
2967,29,Salaried,136907,464391,23,16.141841627309137,454,0
2968,44,Self Employed,115973,37108,25,13.07503334964246,725,0
2969,66,Unemployed,42012,26455,33,19.19583826306399,668,0
2970,58,Unemployed,128086,400087,58,19.746866114012356,829,0
2971,25,Salaried,171720,242047,41,19.784556036307546,536,0
2972,56,Salaried,44162,229083,16,12.700560773342785,643,0
2973,31,Unemployed,136103,201761,49,13.762343713890264,838,0
2974,57,Salaried,57495,313583,35,12.49037384958213,760,1
2975,33,Salaried,163588,325782,29,13.696199700928284,790,0
2976,40,Unemployed,114873,312079,37,14.808419808428908,570,1
2977,32,Salaried,171594,481307,54,10.721341520020129,427,0
2978,54,Self Employed,133441,87904,51,16.216918316640776,664,0
2979,23,Self Employed,64393,438098,43,14.971521128467053,590,0
2980,55,Salaried,146390,372961,59,11.980555773996468,478,0
2981,35,Salaried,104387,210854,43,14.767495333770077,582,1
2982,21,Unemployed,50936,372690,28,16.98270589768907,335,0
2983,40,Salaried,59878,227975,40,12.56930255159631,847,0
2984,64,Self Employed,31333,291033,18,14.709187967219352,434,1
2985,41,Self Employed,40671,117682,33,18.43196373458953,636,0
2986,37,Salaried,178255,403780,21,18.554880702093712,830,0
2987,33,Unemployed,155670,404987,12,17.129035033323447,656,1
2988,52,Unemployed,57670,138394,38,14.590310926440033,453,1
2989,53,Self Employed,177187,208119,57,11.502468730503342,821,1
2990,59,Salaried,152055,59480,51,19.790561485094955,403,1
2991,22,Self Employed,87415,494518,28,13.6209764956521,751,0
2992,65,Unemployed,44155,302568,21,15.561593919449667,422,1
2993,21,Unemployed,35908,466770,58,14.826037011290387,764,0
2994,52,Self Employed,22254,128372,27,17.76137977670855,507,1
2995,68,Salaried,178207,250171,43,10.824115010919517,337,0
2996,55,Salaried,104970,102740,15,19.37829340587555,614,0
2997,66,Unemployed,45429,32057,32,16.001392029541375,376,0
2998,41,Self Employed,155245,300430,14,16.22589289388833,678,0
2999,59,Salaried,93392,123794,16,17.537367187464675,631,1
3000,51,Self Employed,154346,129367,52,12.136802995642011,457,0
3001,36,Salaried,109572,363734,30,18.73200222866243,511,0
3002,60,Salaried,60576,324942,18,16.067506388528628,811,0
3003,63,Salaried,56237,461909,51,15.806479558349,313,0
3004,62,Self Employed,71150,358783,37,12.66913985275875,424,0
3005,53,Salaried,138316,468073,55,13.80683563931968,719,0
3006,36,Salaried,123934,319682,27,19.81769387523449,454,0
3007,48,Self Employed,166873,151384,14,14.031462515470167,417,1
3008,69,Unemployed,46477,31098,49,12.589161433714448,668,1
3009,48,Self Employed,42243,448896,14,17.218431275546276,599,1
3010,37,Salaried,23166,47136,35,14.186810979751863,427,0
3011,55,Unemployed,36633,393430,19,17.793429299236724,749,1
3012,37,Unemployed,188829,179128,26,16.45780361354607,524,1
3013,56,Self Employed,154578,104796,35,15.521702142758738,579,1
3014,52,Unemployed,193916,123425,51,19.930770341960457,547,0
3015,47,Salaried,64456,469395,34,12.900852737400871,742,1
3016,37,Unemployed,84164,274484,12,14.009514395581062,508,0
3017,28,Unemployed,30134,382685,33,17.78002711886414,452,0
3018,42,Self Employed,193358,322512,19,14.342025523444647,648,1
3019,39,Self Employed,177772,392584,56,19.32543097688803,609,1
3020,55,Unemployed,29421,408270,49,16.479246381055855,800,0
3021,27,Salaried,140772,393320,49,17.474319601910345,734,0
3022,26,Salaried,48910,187473,25,14.704218499371958,639,0
3023,32,Self Employed,182935,492616,36,12.416366400337335,347,1
3024,63,Unemployed,34566,277254,48,10.95529077573192,650,1
3025,30,Self Employed,171154,26227,18,12.260157891448074,733,0
3026,64,Salaried,63741,148152,46,13.766085651310291,427,0
3027,27,Unemployed,96873,344773,29,19.36174666297837,620,0
3028,35,Self Employed,59203,309024,59,10.995671336046009,735,1
3029,58,Salaried,118004,191632,35,19.290705188121912,754,0
3030,24,Unemployed,108919,482011,53,11.883285383729053,387,0
3031,39,Unemployed,166418,124550,45,16.671965293515477,702,1
3032,52,Salaried,90329,233095,51,13.596753239434706,826,1
3033,46,Unemployed,24726,412904,41,11.50581696553404,708,0
3034,47,Salaried,25619,313350,59,15.810414565994495,465,1
3035,33,Self Employed,105359,229070,35,10.57649759027955,572,1
3036,69,Self Employed,130395,423057,56,14.55800837783918,532,0
3037,69,Salaried,78260,241357,55,15.070279581790516,758,1
3038,35,Unemployed,102452,110148,52,15.71195056484865,304,1
3039,28,Self Employed,155819,364418,28,18.540976572015094,633,0
3040,60,Salaried,125900,300373,40,19.900695235790344,630,0
3041,34,Self Employed,44315,177005,17,14.10122921131768,547,1
3042,62,Salaried,24579,346200,39,16.29582952202499,426,0
3043,64,Self Employed,179650,49316,25,17.932912219445143,635,0
3044,37,Salaried,26715,334525,26,11.52069307312348,608,1
3045,26,Salaried,171678,295283,23,11.208795114501958,558,1
3046,43,Self Employed,156414,428894,52,15.751666717873496,596,1
3047,36,Unemployed,75498,119806,22,13.509423125805714,756,1
3048,59,Salaried,186682,214461,30,17.787427039705097,562,1
3049,43,Self Employed,113047,482848,50,19.14211838353641,438,0
3050,34,Salaried,57901,216243,54,14.800513171620716,742,1
3051,65,Salaried,151589,69208,53,18.049146842417144,596,1
3052,48,Self Employed,149587,324631,22,18.808326499028006,820,0
3053,60,Self Employed,154991,360946,58,11.887498610059561,328,1
3054,43,Salaried,130158,152045,58,11.636722165304578,623,1
3055,68,Self Employed,25106,270199,13,16.021602472840815,811,1
3056,27,Unemployed,186123,14772,34,16.474708785224422,474,1
3057,49,Unemployed,105853,25677,22,18.84637057389179,841,0
3058,39,Salaried,182952,97996,60,12.300162875306007,789,1
3059,42,Salaried,48585,266437,38,11.630756155992103,736,0
3060,65,Salaried,194734,75178,58,17.49921232380488,720,0
3061,63,Unemployed,43172,134800,20,11.462507264161511,828,0
3062,41,Unemployed,55487,200769,37,14.054571904998287,493,0
3063,24,Self Employed,75031,11775,37,12.174984307224506,608,0
3064,63,Salaried,165035,41211,33,16.756548130882038,541,0
3065,65,Self Employed,24846,223394,46,14.919110284145196,761,0
3066,46,Unemployed,61580,369379,50,17.185786250963858,335,0
3067,33,Salaried,135581,198051,45,13.267062176245133,643,0
3068,24,Unemployed,78644,161406,39,17.21796194156812,553,1
3069,23,Self Employed,190569,185441,13,13.234696449762076,357,0
3070,34,Salaried,167675,47646,21,13.79084300158512,491,1
3071,59,Self Employed,80112,392287,19,17.32711678491424,401,1
3072,69,Unemployed,97939,75070,56,15.417237952381686,403,1
3073,68,Unemployed,125299,167235,21,10.615573206166808,621,0
3074,21,Unemployed,123110,496411,36,15.351181933785139,520,1
3075,49,Self Employed,175243,49724,16,19.335073017732526,612,1
3076,52,Salaried,189011,407172,44,11.391188431544938,603,1
3077,65,Unemployed,119139,18847,58,14.806466445401911,413,1
3078,43,Self Employed,93476,10298,17,12.907738117813512,397,0
3079,35,Unemployed,30866,133196,49,17.851546452032835,681,0
3080,62,Self Employed,162476,369656,15,15.695769879382256,673,1
